"","outcome","exposure","nsnp","b","se","pval","pmid","year","author","consortium","subcategory","ncase","ncontrol","sample_size","unit","sex","population"
"686","HOMA-IR","Lp(a) inhibitor",1,-0.00757575757575758,0.00782200024455055,0.332785124842519,20081858,2011,"Dupuis J","MAGIC","Glycemic",NA,NA,46186,"log HOMA","Males and females","European"
"687","Incremental insulin at 30 minutes","Lp(a) inhibitor",1,-0.0310606060606061,0.0461503222738262,0.500927451880818,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,4447,"SD","Males and females","European"
"688","Incremental insulin at 30 minutes","Lp(a) inhibitor",1,-0.0310606060606061,0.0454545454545454,0.494396235653322,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,4447,"SD","Males and females","European"
"689","Insulin at 30 minutes","Lp(a) inhibitor",1,-0.0310606060606061,0.0468966596936548,0.507766019614907,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,4409,"SD","Males and females","European"
"690","Insulin at 30 minutes","Lp(a) inhibitor",1,-0.0310606060606061,0.0462121212121212,0.501500208935513,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,4409,"SD","Males and females","European"
"691","Insulin disposition index","Lp(a) inhibitor",1,-0.0181818181818182,0.0424242424242424,0.668235141795249,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,5130,"SD","Males and females","European"
"692","Insulin disposition index","Lp(a) inhibitor",1,-0.0181818181818182,0.0426808607545643,0.670111747098644,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,5130,"SD","Males and females","European"
"693","Insulin sensitivity index","Lp(a) inhibitor",1,0.0234848484848485,0.0458536021935954,0.608531899054282,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,4769,"SD","Males and females","European"
"694","Insulin sensitivity index","Lp(a) inhibitor",1,0.0234848484848485,0.0454545454545454,0.605388868880522,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,4769,"SD","Males and females","European"
"695","Insulin-like growth factor 1","Lp(a) inhibitor",1,-0.0269119353986364,0.0151059061580329,0.0748225548162308,27329260,2016,NA,NA,"Growth hormone",NA,NA,30884,"SD","Males and females","European"
"696","Insulin-like growth factor 1","Lp(a) inhibitor",1,-0.0269119353986364,0.0134291094803788,0.0450700604224085,27329260,2016,NA,NA,"Growth hormone",NA,NA,30884,"SD","Males and females","European"
"697","Insulin-like growth factor binding protein 3","Lp(a) inhibitor",1,-0.0140427194575,0.0164627426231061,0.393659304203932,27329260,2016,NA,NA,"Growth hormone",NA,NA,18995,"SD","Males and females","European"
"698","Insulin-like growth factor binding protein 3","Lp(a) inhibitor",1,-0.0140427194575,0.0168537739117475,0.404726755554309,27329260,2016,NA,NA,"Growth hormone",NA,NA,18995,"SD","Males and females","European"
"699","Haemoglobin concentration","Lp(a) inhibitor",1,0.00916666666666667,0.0118181818181818,0.437960969881749,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,71861,"g/dL","Males and females","Mixed"
"700","Haemoglobin concentration","Lp(a) inhibitor",1,0.00916666666666667,0.0120507543770299,0.446853239272989,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,71861,"g/dL","Males and females","Mixed"
"701","Mean cell haemoglobin","Lp(a) inhibitor",1,0.00984848484848485,0.0206105848623164,0.63276674886191,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,64731,"pg","Males and females","Mixed"
"702","Mean cell haemoglobin","Lp(a) inhibitor",1,0.00984848484848485,0.0204545454545455,0.63017433816751,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,64731,"pg","Males and females","Mixed"
"703","Mean cell haemoglobin concentration","Lp(a) inhibitor",1,0.00598484848484849,0.00669429066076741,0.371309691972831,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,67852,"g/dL","Males and females","Mixed"
"704","Mean cell haemoglobin concentration","Lp(a) inhibitor",1,0.00598484848484849,0.00651515151515151,0.358302398291574,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,67852,"g/dL","Males and females","Mixed"
"705","Mean cell volume","Lp(a) inhibitor",1,0.0107575757575758,0.0516649518801509,0.835058712199594,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,69335,"fl","Males and females","Mixed"
"706","Mean cell volume","Lp(a) inhibitor",1,0.0107575757575758,0.0515909090909091,0.834825398547739,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,69335,"fl","Males and females","Mixed"
"707","Mean platelet volume","Lp(a) inhibitor",1,-0.00106060606060606,0.00243952175581345,0.663736766301917,22139419,2011,"Gieger C","HaemGen","Haemotological",NA,NA,66867,"log fl","Males and females","European"
"708","Mean platelet volume","Lp(a) inhibitor",1,-0.00106060606060606,0.00242424242424242,0.661748776081758,22139419,2011,"Gieger C","HaemGen","Haemotological",NA,NA,66867,"log fl","Males and females","European"
"709","Packed cell volume","Lp(a) inhibitor",1,0.0670454545454545,0.0409090909090909,0.101236402173935,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,63511,"%","Males and females","Mixed"
"710","Packed cell volume","Lp(a) inhibitor",1,0.0670454545454545,0.044390541036733,0.130952985563535,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,63511,"%","Males and females","Mixed"
"711","Platelet count","Lp(a) inhibitor",1,-0.503181818181818,0.800454545454545,0.529597796626244,22139419,2011,"Gieger C","HaemGen","Haemotological",NA,NA,66867,"1x10^9/l","Males and females","European"
"712","Platelet count","Lp(a) inhibitor",1,-0.503181818181818,0.810835678676412,0.53488134893489,22139419,2011,"Gieger C","HaemGen","Haemotological",NA,NA,66867,"1x10^9/l","Males and females","European"
"713","Red blood cell count","Lp(a) inhibitor",1,0.00257575757575758,0.00466839465906878,0.581123930819883,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,66214,"10^12/L","Males and females","Mixed"
"714","Red blood cell count","Lp(a) inhibitor",1,0.00257575757575758,0.00462121212121212,0.577269842906158,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,66214,"10^12/L","Males and females","Mixed"
"715","Heart rate","Lp(a) inhibitor",1,0.0612878787878788,0.110606060606061,0.579503848017921,23583979,2013,"den Hoed M","HRgene consortium","Hemodynamic",NA,NA,92355,"beats per minute","Males and females","Mixed"
"716","Heart rate","Lp(a) inhibitor",1,0.0612878787878788,0.111722212096173,0.583297967883096,23583979,2013,"den Hoed M","HRgene consortium","Hemodynamic",NA,NA,92355,"beats per minute","Males and females","Mixed"
"717","Leptin","Lp(a) inhibitor",1,0.00871212121212121,0.0111363636363636,0.434030692671656,26833098,2016,"Kilpeläinen",NA,"Hormone",NA,NA,32161,"log ng/ml","Males and females","European"
"718","Leptin","Lp(a) inhibitor",1,0.00871212121212121,0.0113592678538796,0.443104401139198,26833098,2016,"Kilpeläinen",NA,"Hormone",NA,NA,32161,"log ng/ml","Males and females","European"
"719","Plasma cortisol","Lp(a) inhibitor",1,-0.0336128787878788,0.0324785034667692,0.300703023934067,25010111,2014,"Bolton JL","CORNET","Hormone",NA,NA,12597,"SD","Males and females","European"
"720","Plasma cortisol","Lp(a) inhibitor",1,-0.0336128787878788,0.0313083333333333,0.282998386843853,25010111,2014,"Bolton JL","CORNET","Hormone",NA,NA,12597,"SD","Males and females","European"
"721","Chronic kidney disease","Lp(a) inhibitor",1,-0.0643939393939394,0.0318181818181818,0.0429897539234366,26831199,2015,"Pattaro","CKDGen","Kidney",12385,104780,117165,"log odds","Males and females","Mixed"
"722","Chronic kidney disease","Lp(a) inhibitor",1,-0.0643939393939394,0.0358655643891867,0.0725859747664717,26831199,2015,"Pattaro","CKDGen","Kidney",12385,104780,117165,"log odds","Males and females","Mixed"
"723","Microalbuminuria","Lp(a) inhibitor",1,0.0159090909090909,0.0494119138976495,0.747476387905374,26631737,2015,"Teumer","CKDGen","Kidney",NA,NA,54116,"log odds","Males and females","European"
"724","Microalbuminuria","Lp(a) inhibitor",1,0.0159090909090909,0.0492424242424242,0.746636986614261,26631737,2015,"Teumer","CKDGen","Kidney",NA,NA,54116,"log odds","Males and females","European"
"725","Serum creatinine (eGFRcrea)","Lp(a) inhibitor",1,0.00833333333333333,0.00285916495722567,0.00356140239745657,26831199,2015,"Pattaro","CKDGen","Kidney",NA,NA,118460,"log ml/min/1.73 m^²","Males and females","Mixed"
"726","Serum creatinine (eGFRcrea)","Lp(a) inhibitor",1,0.00833333333333333,0.00189393939393939,1.08250878154077e-05,26831199,2015,"Pattaro","CKDGen","Kidney",NA,NA,118460,"log ml/min/1.73 m^²","Males and females","Mixed"
"727","Serum cystatin C (eGFRcys)","Lp(a) inhibitor",1,0.00265151515151515,0.00422203508643059,0.529991974571902,26831199,2015,"Pattaro","CKDGen","Kidney",NA,NA,33152,"log ml/min/1.73 m^²","Males and females","Mixed"
"728","Serum cystatin C (eGFRcys)","Lp(a) inhibitor",1,0.00265151515151515,0.00416666666666667,0.524539436435313,26831199,2015,"Pattaro","CKDGen","Kidney",NA,NA,33152,"log ml/min/1.73 m^²","Males and females","Mixed"
"729","Urinary albumin-to-creatinine ratio","Lp(a) inhibitor",1,-0.00424242424242424,0.0742504316380824,0.954436306026764,26631737,2015,"Teumer","CKDGen","Kidney",NA,NA,5825,"log mg/g","Males and females","European"
"730","Urinary albumin-to-creatinine ratio","Lp(a) inhibitor",1,-0.00424242424242424,0.0742424242424242,0.954431397113681,26631737,2015,"Teumer","CKDGen","Kidney",NA,NA,5825,"log mg/g","Males and females","European"
"731","HDL cholesterol","Lp(a) inhibitor",1,-0.0134090909090909,0.00954545454545454,0.160092090674302,24097068,2013,"Willer CJ","GLGC","Lipid",NA,NA,187167,"SD (mg/dL)","Males and females","Mixed"
"732","HDL cholesterol","Lp(a) inhibitor",1,-0.0134090909090909,0.0101486136521381,0.186410297353171,24097068,2013,"Willer CJ","GLGC","Lipid",NA,NA,187167,"SD (mg/dL)","Males and females","Mixed"
"733","LDL cholesterol","Lp(a) inhibitor",1,-0.0889393939393939,0.0108333333333333,2.21575294807547e-16,24097068,2013,"Willer CJ","GLGC","Lipid",NA,NA,173082,"SD (mg/dL)","Males and females","Mixed"
"734","LDL cholesterol","Lp(a) inhibitor",1,-0.0889393939393939,0.0252971573299571,0.000438454084515705,24097068,2013,"Willer CJ","GLGC","Lipid",NA,NA,173082,"SD (mg/dL)","Males and females","Mixed"
"735","Total cholesterol","Lp(a) inhibitor",1,-0.0937878787878788,0.0263363535526523,0.000369224803012583,24097068,2013,"Willer CJ","GLGC","Lipid",NA,NA,187365,"SD (mg/dL)","Males and females","Mixed"
"736","Total cholesterol","Lp(a) inhibitor",1,-0.0937878787878788,0.0106060606060606,9.3301489352378e-19,24097068,2013,"Willer CJ","GLGC","Lipid",NA,NA,187365,"SD (mg/dL)","Males and females","Mixed"
"737","Triglycerides","Lp(a) inhibitor",1,-0.0132575757575758,0.0102068335775526,0.193980952534561,24097068,2013,"Willer CJ","GLGC","Lipid",NA,NA,177861,"SD (mg/dL)","Males and females","Mixed"
"738","Triglycerides","Lp(a) inhibitor",1,-0.0132575757575758,0.00962121212121212,0.168217875086273,24097068,2013,"Willer CJ","GLGC","Lipid",NA,NA,177861,"SD (mg/dL)","Males and females","Mixed"
"739","FEV1/FVC","Lp(a) inhibitor",1,-0.0121212121212121,0.0146532176713857,0.40812098654337,21946350,2011,"Soler Artigas M","SpiroMetaplusCHARGE","Lung function",NA,NA,48201,"SD","Males and females","European"
"740","FEV1/FVC","Lp(a) inhibitor",1,-0.0121212121212121,0.0143181818181818,0.397239945299093,21946350,2011,"Soler Artigas M","SpiroMetaplusCHARGE","Lung function",NA,NA,48201,"SD","Males and females","European"
"741","Copper","Lp(a) inhibitor",1,0.0189393939393939,0.0477272727272727,0.691496221175875,23720494,2013,"Evans",NA,"Metal",NA,NA,2603,"SD","Males and females","European"
"742","Copper","Lp(a) inhibitor",1,0.0189393939393939,0.0479748889326786,0.693007297991602,23720494,2013,"Evans",NA,"Metal",NA,NA,2603,"SD","Males and females","European"
"743","Selenium","Lp(a) inhibitor",1,-0.00909090909090909,0.0515681172624997,0.86006664038782,23720494,2013,"Evans",NA,"Metal",NA,NA,2603,"SD","Males and females","European"
"744","Selenium","Lp(a) inhibitor",1,-0.00909090909090909,0.0515151515151515,0.859924253238214,23720494,2013,"Evans",NA,"Metal",NA,NA,2603,"SD","Males and females","European"
"745","Zinc","Lp(a) inhibitor",1,-0.00606060606060606,0.0462121212121212,0.895658593641375,23720494,2013,"Evans",NA,"Metal",NA,NA,2603,"SD","Males and females","European"
"746","Zinc","Lp(a) inhibitor",1,-0.00606060606060606,0.0462383689300391,0.895717485670056,23720494,2013,"Evans",NA,"Metal",NA,NA,2603,"SD","Males and females","European"
"747","Urate","Lp(a) inhibitor",1,0.0307586214112879,0.0461048513208333,0.504679513348238,25811787,2015,"Huffman JE","GUGC","Other",NA,NA,7189,"SD (mg/dL)","Females","European"
"748","Urate","Lp(a) inhibitor",1,0.0307586214112879,0.0467777782184849,0.510828797785759,25811787,2015,"Huffman JE","GUGC","Other",NA,NA,7189,"SD (mg/dL)","Females","European"
"749","Neo-agreeableness","Lp(a) inhibitor",1,-0.162878787878788,0.101515151515152,0.108608815475462,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"750","Neo-agreeableness","Lp(a) inhibitor",1,-0.162878787878788,0.109808861863392,0.137996407852331,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"751","Neo-conscientiousness","Lp(a) inhibitor",1,-0.155681818181818,0.129662280277449,0.22987861285047,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"752","Neo-conscientiousness","Lp(a) inhibitor",1,-0.155681818181818,0.123333333333333,0.206846247801082,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"753","Neo-extraversion","Lp(a) inhibitor",1,-0.17030303030303,0.126136363636364,0.176967824594693,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"754","Neo-extraversion","Lp(a) inhibitor",1,-0.17030303030303,0.133515771417565,0.202122617664406,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"755","Neo-neuroticism","Lp(a) inhibitor",1,0.107878787878788,0.161489212821259,0.504117806435344,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"756","Neo-neuroticism","Lp(a) inhibitor",1,0.107878787878788,0.159090909090909,0.497711309807077,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"757","Neo-openness to experience","Lp(a) inhibitor",1,-0.109242424242424,0.116060606060606,0.3465750870279,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"758","Neo-openness to experience","Lp(a) inhibitor",1,-0.109242424242424,0.119408847285297,0.360264928183921,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"759","Neuroticism","Lp(a) inhibitor",1,0.00378787878787879,0.0061383093817948,0.537176497638691,27089181,2016,"Okbay","SSGAC","Personality",NA,NA,170911,"SD","Males and females","European"
"760","Neuroticism","Lp(a) inhibitor",1,0.00378787878787879,0.00606060606060606,0.531971058097401,27089181,2016,"Okbay","SSGAC","Personality",NA,NA,170911,"SD","Males and females","European"
"761","Adiponectin","Lp(a) inhibitor",1,-0.0118643939393939,0.00994355350844834,0.232801060741323,22479202,2012,"Dastani Z","ADIPOGen","Protein",NA,NA,39883,"ln(mg/dL)","Males and females","Mixed"
"762","Adiponectin","Lp(a) inhibitor",1,-0.0118643939393939,0.00946439393939394,0.209993974953429,22479202,2012,"Dastani Z","ADIPOGen","Protein",NA,NA,39883,"ln(mg/dL)","Males and females","Mixed"
"763","2-choice reaction time","Lp(a) inhibitor",1,-0.0322727272727273,0.0482934868949632,0.503966033100398,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,2602,"SD (milliseconds)","Males and females","European"
"764","2-choice reaction time","Lp(a) inhibitor",1,-0.0322727272727273,0.0475757575757576,0.497553639038854,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,2602,"SD (milliseconds)","Males and females","European"
"765","4-choice reaction time","Lp(a) inhibitor",1,0.0203030303030303,0.0431818181818182,0.638229680513853,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,2829,"SD (milliseconds)","Males and females","European"
"766","4-choice reaction time","Lp(a) inhibitor",1,0.0203030303030303,0.0434960009821765,0.640657829817932,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,2829,"SD (milliseconds)","Males and females","European"
"767","8-choice reaction time","Lp(a) inhibitor",1,-0.053030303030303,0.0643939393939394,0.410206998692259,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,1382,"SD (milliseconds)","Males and females","European"
"768","8-choice reaction time","Lp(a) inhibitor",1,-0.053030303030303,0.0658207193416045,0.420428559656806,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,1382,"SD (milliseconds)","Males and females","European"
